"matched_taxon_name","Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm","Major Group","Family code","Species code","Taxon name","Food Source","Motility","Habit","Om/Ca/He","Food size/type","FeedMode","Feeding guild"
"Nicolea zostericola","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Terebellidae","Nicolea","Nicolea zostericola","Terebellinae","","","Terebelliformia","","","","","","","","Nicolea zostericola","E3B",1,2017,4,"E3",4,"Nicolea zostericola","131508",131508,33,"POSE","0314","1064","Nicolea zostericola","SR","D","T","Om","sed/pom/mic/dia","De","SR-De"
"Notomastus latericeus","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Notomastus","Notomastus latericeus","","","","","","","","","","","","Notomastus latericeus","B5A",1,2017,4,"B5",4,"Notomastus latericeus","129898",129898,33,"POSE","0248","1080","Notomastus latericeus","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Nuculana","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","","Nuculaninae","","","","","","","","","","","Leda pernula","E3",1,1999,1,"E3",1,"Leda pernula","545950",138259,44,"MOBI","0412","0720","Nuculana sp.","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","","Nuculaninae","","","","","","","","","","","Leda pernula","B8",3,1999,1,"B8",3,"Leda pernula","545950",138259,133,"MOBI","0412","0720","Nuculana sp.","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana minuta","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana minuta","Nuculaninae","","","","","","","","","","","Nuculana minuta","B8C",1,2016,4,"B8",4,"Nuculana minuta","140577",140577,33,"MOBI","0412","0710","Nuculana minuta","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana minuta","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana minuta","Nuculaninae","","","","","","","","","","","Nuculana minuta","C4A",2,2016,4,"C4",8,"Nuculana minuta","140577",140577,67,"MOBI","0412","0710","Nuculana minuta","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana minuta","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana minuta","Nuculaninae","","","","","","","","","","","Nuculana minuta","E3B",1,2016,4,"E3",4,"Nuculana minuta","140577",140577,33,"MOBI","0412","0710","Nuculana minuta","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana minuta","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana minuta","Nuculaninae","","","","","","","","","","","Nuculana minuta","C4B",1,2016,4,"C4",4,"Nuculana minuta","140577",140577,33,"MOBI","0412","0710","Nuculana minuta","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana minuta","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana minuta","Nuculaninae","","","","","","","","","","","Nuculana minuta","E3A",1,2016,4,"E3",4,"Nuculana minuta","140577",140577,33,"MOBI","0412","0710","Nuculana minuta","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana pernula","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana pernula","Nuculaninae","","","","","","","","","","","Nuculana pernula","B8B",7,2016,4,"B8",28,"Nuculana pernula","140579",140579,233,"MOBI","0412","0709","Nuculana pernula","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana pernula","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana pernula","Nuculaninae","","","","","","","","","","","Nuculana pernula","B8C",2,2016,4,"B8",8,"Nuculana pernula","140579",140579,67,"MOBI","0412","0709","Nuculana pernula","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana pernula","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana pernula","Nuculaninae","","","","","","","","","","","Nuculana pernula","C4C",1,2016,4,"C4",4,"Nuculana pernula","140579",140579,33,"MOBI","0412","0709","Nuculana pernula","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana pernula","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana pernula","Nuculaninae","","","","","","","","","","","Nuculana pernula","B8A",1,2016,4,"B8",4,"Nuculana pernula","140579",140579,33,"MOBI","0412","0709","Nuculana pernula","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana pernula","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana pernula","Nuculaninae","","","","","","","","","","","Nuculana pernula","B5A",1,2016,4,"B5",4,"Nuculana pernula","140579",140579,33,"MOBI","0412","0709","Nuculana pernula","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana pernula","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana pernula","Nuculaninae","","","","","","","","","","","Nuculana pernula","C4B",1,2016,4,"C4",4,"Nuculana pernula","140579",140579,33,"MOBI","0412","0709","Nuculana pernula","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nuculana pernula","Animalia","Mollusca","Bivalvia","Protobranchia","","","","Nuculanida","Nuculanoidea","Nuculanidae","Nuculana","Nuculana pernula","Nuculaninae","","","","","","","","","","","Nuculana pernula","B5C",2,2016,4,"B5",8,"Nuculana pernula","140579",140579,67,"MOBI","0412","0709","Nuculana pernula","SR","D","F","Om","sed/pom/mic","De","SR-De"
"Nudibranchia","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Nudibranchia","","","","","","","","","","","","","","","","Nudibranchia","E3B",2,2017,4,"E3",8,"Nudibranch","1762",1762,67,"MOGA","0000","0004","Nudibranchia indet.","SR","M","F","Ca","mei/mac","Pr","SR-Pr-mac"
"Nudibranchia","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Nudibranchia","","","","","","","","","","","","","","","","Nudibranchia","B0C",1,2014,1,"B0",1,"Nudibranch","1762",1762,8,"MOGA","0000","0004","Nudibranchia indet.","SR","M","F","Ca","mei/mac","Pr","SR-Pr-mac"
"Nutricola tantilla","Animalia","Chordata","","","","","","","","","","","","","Tunicata","","","","","","","","","Tunicata","E3C",1,2014,1,"E3",1,"Möttuldýr","146420",146420,8,"MOBI","0472","0745","Nutricola tantilla","EP","D","F","Om","pom/phy","Su","EP-Su"
"Nutricola tantilla","Animalia","Chordata","","","","","","","","","","","","","Tunicata","","","","","","","","","Tunicata","E3B",1,2014,1,"E3",1,"Möttuldýr","146420",146420,8,"MOBI","0472","0745","Nutricola tantilla","EP","D","F","Om","pom/phy","Su","EP-Su"
"Nutricola tantilla","Animalia","Chordata","","","","","","","","","","","","","Tunicata","","","","","","","","","Tunicata","E3C",9,2015,1,"E3",9,"Möttuldýr tunicata eða fleiri?","146420",146420,75,"MOBI","0472","0745","Nutricola tantilla","EP","D","F","Om","pom/phy","Su","EP-Su"
"Nutricola tantilla","Animalia","Chordata","","","","","","","","","","","","","Tunicata","","","","","","","","","Tunicata","E3A",1,2014,1,"E3",1,"Möttuldýr","146420",146420,8,"MOBI","0472","0745","Nutricola tantilla","EP","D","F","Om","pom/phy","Su","EP-Su"
"Nutricola tantilla","Animalia","Chordata","","","","","","","","","","","","","Tunicata","","","","","","","","","Tunicata","E3C",1,2015,4,"E3",4,"Möttuldýr tunicata eða fleiri?","146420",146420,33,"MOBI","0472","0745","Nutricola tantilla","EP","D","F","Om","pom/phy","Su","EP-Su"
"Nutricola tantilla","Animalia","Chordata","","","","","","","","","","","","","Tunicata","","","","","","","","","Tunicata","E3A",3,2015,1,"E3",3,"Möttuldýr tunicata eða fleiri?","146420",146420,25,"MOBI","0472","0745","Nutricola tantilla","EP","D","F","Om","pom/phy","Su","EP-Su"
"Nutricola tantilla","Animalia","Chordata","","","","","","","","","","","","","Tunicata","","","","","","","","","Tunicata","E3C",1,2014,4,"E3",4,"Möttuldýr","146420",146420,33,"MOBI","0472","0745","Nutricola tantilla","EP","D","F","Om","pom/phy","Su","EP-Su"
"Oedicerotidae","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Oedicerotoidea","Oedicerotidae","Paroediceros","Paroediceros lynceus","","","Crustacea","Amphilochidea","Multicrustacea","","Amphilochida","Oedicerotidira","","","","Paroediceros lynceus","E3",8,1999,1,"E3",8,"Paroediceros lynceus","102911",102911,356,"CRAM","0832","0832","Oedicerotidae indet.","SS","M","F","Ca","mei","Pr","SS-Pr-mei"
"Oedicerotidae","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Oedicerotoidea","Oedicerotidae","Paroediceros","Paroediceros lynceus","","","Crustacea","Amphilochidea","Multicrustacea","","Amphilochida","Oedicerotidira","","","","Paroediceros lynceus","C4",3,1999,1,"C4",3,"Paroediceros lynceus","102911",102911,133,"CRAM","0832","0832","Oedicerotidae indet.","SS","M","F","Ca","mei","Pr","SS-Pr-mei"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E3B",3,2013,1,"E3",3,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,25,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E3B",1,2016,1,"E3",1,"Oligochaeta sp","Error : (206) Partial Content - Oligochaeta
",2036,8,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E4A",26,2017,4,"E4",104,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,867,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E4C",1,2013,8,"E4",8,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,67,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E4B",2,2013,1,"E4",2,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,17,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E3C",6,2015,4,"E3",24,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,200,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E3A",5,2013,1,"E3",5,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,42,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E3C",4,2017,4,"E3",16,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,133,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E4C",9,2016,4,"E4",36,"Oligochaeta sp","Error : (206) Partial Content - Oligochaeta
",2036,300,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E3A",5,2015,4,"E3",20,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,167,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E4B",5,2016,4,"E4",20,"Oligochaeta","Error : (206) Partial Content - Oligochaeta
",2036,167,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E3C",6,2016,4,"E3",24,"Oligochaeta sp","Error : (206) Partial Content - Oligochaeta
",2036,200,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E4B",12,2015,4,"E4",48,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,400,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","C4A",6,2017,4,"C4",24,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,200,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","U2C",22,2013,8,"U2",176,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,1467,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","C4C",1,2017,4,"C4",4,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,33,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","B8B",1,2016,4,"B8",4,"Oligochaeta sp","Error : (206) Partial Content - Oligochaeta
",2036,33,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","U2B",7,2013,8,"U2",56,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,467,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E4B",4,2016,1,"E4",4,"Oligochaeta","Error : (206) Partial Content - Oligochaeta
",2036,33,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","C4A",3,2015,4,"C4",12,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,100,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","C4C",1,2015,4,"C4",4,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,33,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","C4B",2,2015,4,"C4",8,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,67,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","U2A",13,2013,8,"U2",104,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,867,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","C4B",2,2016,1,"C4",2,"Oligochaeta sp","Error : (206) Partial Content - Oligochaeta
",2036,17,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E4",27,1999,1,"E4",27,"Oligochaeta sp","Error : (206) Partial Content - Oligochaeta
",2036,1200,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E4C",3,2016,1,"E4",3,"Oligochaeta sp","Error : (206) Partial Content - Oligochaeta
",2036,25,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","B8",1,1999,1,"B8",1,"Oligochaeta sp","Error : (206) Partial Content - Oligochaeta
",2036,44,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E3A",2,2016,4,"E3",8,"Oligochaeta sp","Error : (206) Partial Content - Oligochaeta
",2036,67,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E4A",5,2013,8,"E4",40,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,333,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","U2B",2,2013,1,"U2",2,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,17,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E3B",1,2015,4,"E3",4,"Oligochaeta sp.","Error : (206) Partial Content - Oligochaeta
",2036,33,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
"Oligochaeta","Animalia","Annelida","Clitellata","Oligochaeta","","","","","","","","","","","","","","","","","","","","Oligochaeta","E3",179,1999,1,"E3",179,"Oligochaeta sp","Error : (206) Partial Content - Oligochaeta
",2036,7956,"ANOL","0000","0001","Oligochaeta indet.","SS","M","F","Om","pom/mic/dia","Dt","SS-Om-mic"
